STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
859212,99999, 20171205,   59.1,24,   54.8,24, 9999.9, 0, 9999.9, 0,   5.4,24,   3.7,24,   9.9, 999.9,   62.6*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20171206,   58.9,24,   54.3,24, 9999.9, 0, 9999.9, 0,   5.4,19,   4.8,24,   9.9, 999.9,   64.4*,  55.4*,99.99 ,999.9, 010000,
859212,99999, 20171207,   56.2,24,   52.8,24, 9999.9, 0, 9999.9, 0,   3.2,16,   4.1,24,   9.9, 999.9,   62.6*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20171208,   59.6,24,   53.4,24, 9999.9, 0, 9999.9, 0,   3.4,17,   4.0,24,  11.1, 999.9,   64.4*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20171209,   57.4,24,   51.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.8,24,  15.9, 999.9,   69.8*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20171210,   58.0,24,   53.6,24, 9999.9, 0, 9999.9, 0,   5.4,13,   7.3,24,  19.0, 999.9,   64.4*,  50.0*, 0.00I,999.9, 100000,
859212,99999, 20171211,   58.6,24,   55.0,24, 9999.9, 0, 9999.9, 0,   5.6,24,   7.7,24,  12.0, 999.9,   60.8*,  57.2*,99.99 ,999.9, 010000,
859212,99999, 20171212,   60.3,24,   54.8,24, 9999.9, 0, 9999.9, 0,   6.1,24,   6.6,24,  13.0, 999.9,   66.2*,  57.2*,99.99 ,999.9, 010000,
859212,99999, 20171213,   64.2,24,   56.0,24, 9999.9, 0, 9999.9, 0,   6.2,15,   4.5,24,  13.0, 999.9,   71.6*,  59.0*, 0.00I,999.9, 000000,
859212,99999, 20171214,   65.1,24,   54.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.3,24,  13.0, 999.9,   80.6*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20171215,   63.1,24,   56.7,24, 9999.9, 0, 9999.9, 0,   5.7, 5,   8.3,24,  27.0, 999.9,   75.2*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20171216,   59.9,23,   52.8,23, 9999.9, 0, 9999.9, 0,   2.9,10,   4.9,23,  11.1, 999.9,   71.6*,  50.0*, 0.00I,999.9, 100000,
859212,99999, 20171217,   62.9,24,   53.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.1,24,  14.0, 999.9,   71.6*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20171218,   59.1,23,   52.4,23, 9999.9, 0, 9999.9, 0,   6.1, 8,   6.0,23,  15.9, 999.9,   69.8*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171219,   59.0,24,   52.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.5,24,  11.1, 999.9,   68.0*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20171220,   59.9,24,   53.8,24, 9999.9, 0, 9999.9, 0,   4.7, 8,   7.0,24,  12.0, 999.9,   66.2*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20171221,   59.0,24,   54.0,24, 9999.9, 0, 9999.9, 0,   3.0, 9,   6.0,24,  15.0, 999.9,   66.2*,  50.0*, 0.00I,999.9, 100000,
859212,99999, 20171222,   60.6,24,   51.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.0,24,  11.1, 999.9,   77.0*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171223,   61.3,24,   51.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.9,24,  13.0, 999.9,   69.8*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20171224,   61.0,21,   50.9,21, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.8,21,  13.0, 999.9,   71.6*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20171225,   56.7,24,   51.9,24, 9999.9, 0, 9999.9, 0,   3.9,13,   5.9,24,  12.0, 999.9,   64.4*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20171226,   59.3,24,   54.3,24, 9999.9, 0, 9999.9, 0,   6.1,17,   4.2,24,  11.1, 999.9,   69.8*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20171227,   63.6,24,   54.8,24, 9999.9, 0, 9999.9, 0,   1.7, 7,   6.2,24,  15.9, 999.9,   84.2*,  51.8*, 0.00I,999.9, 100000,
859212,99999, 20171228,   61.5,24,   54.8,24, 9999.9, 0, 9999.9, 0,   6.0,10,   6.4,24,  17.1, 999.9,   71.6*,  55.4*, 0.00I,999.9, 100000,
859212,99999, 20171229,   62.8,24,   57.3,24, 9999.9, 0, 9999.9, 0,   4.5,16,   5.4,24,  14.0, 999.9,   73.4*,  59.0*, 0.00I,999.9, 000000,
859212,99999, 20171230,   63.0,24,   55.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.6,24,  12.0, 999.9,   77.0*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20171231,   61.6,24,   56.5,24, 9999.9, 0, 9999.9, 0,   2.8,19,   5.4,24,  11.1, 999.9,   69.8*,  59.0*,99.99 ,999.9, 110000,
859212,99999, 20180101,   59.1,24,   53.4,24, 9999.9, 0, 9999.9, 0,   4.5,14,   4.2,24,  12.0, 999.9,   64.4*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180102,   59.1,24,   52.9,24, 9999.9, 0, 9999.9, 0,   6.2, 5,   5.5,24,  12.0, 999.9,   68.0*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20180103,   59.4,24,   53.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.1,24,  13.0, 999.9,   73.4*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20180104,   65.1,24,   57.7,24, 9999.9, 0, 9999.9, 0,   3.9, 7,   4.7,24,  14.0, 999.9,   80.6*,  53.6*, 0.00I,999.9, 100000,
859212,99999, 20180105,   67.9,24,   58.4,24, 9999.9, 0, 9999.9, 0,   6.2, 8,   5.7,24,  13.0, 999.9,   84.2*,  59.0*, 0.00I,999.9, 000000,
859212,99999, 20180106,   65.2,24,   53.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.4,24,  13.0, 999.9,   77.0*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180107,   62.4,24,   55.9,24, 9999.9, 0, 9999.9, 0,   5.8,11,   9.2,24,  17.1, 999.9,   68.0*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20180108,   62.2,24,   55.5,24, 9999.9, 0, 9999.9, 0,   6.2, 8,   5.8,24,  15.0, 999.9,   69.8*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180109,   63.0,24,   55.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.6,24,  13.0, 999.9,   71.6*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180110,   61.1,23,   57.1,23, 9999.9, 0, 9999.9, 0,   3.8,17,   6.3,23,  15.9, 999.9,   68.0*,  57.2*, 0.00I,999.9, 100000,
859212,99999, 20180111,   61.5,24,   57.0,24, 9999.9, 0, 9999.9, 0,   4.5,23,   3.7,24,   8.0, 999.9,   66.2*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20180112,   60.1,24,   56.1,24, 9999.9, 0, 9999.9, 0,   5.1,24,   5.3,24,   8.9, 999.9,   64.4*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20180113,   61.5,24,   56.5,24, 9999.9, 0, 9999.9, 0,   6.2,24,   4.1,24,   9.9, 999.9,   66.2*,  59.0*, 0.00I,999.9, 000000,
859212,99999, 20180114,   60.6,24,   57.6,24, 9999.9, 0, 9999.9, 0,   4.4,24,   4.4,24,   8.0, 999.9,   64.4*,  59.0*,99.99 ,999.9, 010000,
859212,99999, 20180115,   63.1,24,   56.9,24, 9999.9, 0, 9999.9, 0,   6.1,24,   5.5,24,  14.0, 999.9,   68.0*,  60.8*, 0.00I,999.9, 000000,
859212,99999, 20180116,   64.0,24,   55.6,24, 9999.9, 0, 9999.9, 0,   6.2,17,   4.1,24,  11.1, 999.9,   71.6*,  59.0*, 0.00I,999.9, 000000,
859212,99999, 20180117,   62.7,24,   54.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.3,24,  15.0, 999.9,   77.0*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20180118,   61.8,24,   56.3,24, 9999.9, 0, 9999.9, 0,   5.3,10,   5.9,24,  12.0, 999.9,   68.0*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180119,   61.6,24,   57.2,24, 9999.9, 0, 9999.9, 0,   5.1,22,   7.7,24,  14.0, 999.9,   68.0*,  59.0*,99.99 ,999.9, 010000,
859212,99999, 20180120,   62.1,24,   58.2,24, 9999.9, 0, 9999.9, 0,   5.5,24,   5.9,24,  11.1, 999.9,   66.2*,  60.8*, 0.00I,999.9, 000000,
859212,99999, 20180121,   62.1,24,   57.9,24, 9999.9, 0, 9999.9, 0,   5.7,22,   2.9,24,   8.0, 999.9,   68.0*,  59.0*,99.99 ,999.9, 010000,
859212,99999, 20180122,   61.5,24,   56.3,24, 9999.9, 0, 9999.9, 0,   6.2,15,   4.4,24,  14.0, 999.9,   71.6*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180123,   63.6,24,   58.5,24, 9999.9, 0, 9999.9, 0,   5.3,20,   4.3,24,   9.9, 999.9,   69.8*,  60.8*,99.99 ,999.9, 010000,
859212,99999, 20180124,   58.8,23,   55.2,23, 9999.9, 0, 9999.9, 0,   3.6,13,   4.8,23,   9.9, 999.9,   66.2*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20180125,   62.1,24,   57.0,24, 9999.9, 0, 9999.9, 0,   5.1,19,   4.7,24,   9.9, 999.9,   68.0*,  59.0*, 0.00I,999.9, 000000,
859212,99999, 20180126,   60.8,24,   53.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.7,24,  12.0, 999.9,   73.4*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20180127,   64.6,23,   53.2,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.3,23,  15.0, 999.9,   84.2*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20180128,   66.9,24,   54.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.1,24,  14.0, 999.9,   82.4*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20180129,   60.6,24,   54.6,24, 9999.9, 0, 9999.9, 0,   5.1,10,   7.4,24,  12.0, 999.9,   66.2*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20180130,   60.0,24,   53.2,24, 9999.9, 0, 9999.9, 0,   5.8, 8,   5.4,24,  12.0, 999.9,   68.0*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20180131,   60.3,23,   54.2,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.9,23,  12.0, 999.9,   69.8*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20180201,   58.2,23,   53.1,23, 9999.9, 0, 9999.9, 0,   5.9, 6,   6.1,23,  17.1, 999.9,   64.4*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20180202,   61.6,23,   57.0,23, 9999.9, 0, 9999.9, 0,   5.8,17,   5.8,23,  11.1, 999.9,   68.0*,  57.2*,99.99 ,999.9, 010000,
859212,99999, 20180203,   63.2,23,   58.0,23, 9999.9, 0, 9999.9, 0,   5.2,19,   4.4,23,   9.9, 999.9,   69.8*,  59.0*, 0.00I,999.9, 000000,
859212,99999, 20180204,   61.5,24,   57.6,24, 9999.9, 0, 9999.9, 0,   5.2,12,   5.0,24,  11.1, 999.9,   68.0*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20180205,   63.2,24,   59.4,24, 9999.9, 0, 9999.9, 0,   4.5,23,   5.1,24,  13.0, 999.9,   69.8*,  60.8*, 0.00I,999.9, 000000,
859212,99999, 20180206,   64.0,24,   59.2,24, 9999.9, 0, 9999.9, 0,   5.0,19,   4.2,24,   9.9, 999.9,   69.8*,  60.8*,99.99 ,999.9, 110000,
859212,99999, 20180207,   61.7,24,   57.0,24, 9999.9, 0, 9999.9, 0,   4.7,14,   3.9,24,  11.1, 999.9,   68.0*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20180208,   61.2,24,   56.1,24, 9999.9, 0, 9999.9, 0,   5.7,12,   3.7,24,   9.9, 999.9,   68.0*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20180209,   66.1,24,   55.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.4,24,  15.0, 999.9,   82.4*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180210,   68.6,24,   50.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.1,24,  12.0, 999.9,   84.2*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20180211,   63.1,24,   50.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.4,24,  15.0, 999.9,   73.4*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180212,   58.7,24,   52.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.8,24,  18.1, 999.9,   66.2*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20180213,   59.1,24,   54.0,24, 9999.9, 0, 9999.9, 0,   5.0,13,   6.7,24,  18.1, 999.9,   68.0*,  51.8*, 0.00I,999.9, 100000,
859212,99999, 20180214,   60.8,24,   55.2,24, 9999.9, 0, 9999.9, 0,   4.4, 4,   3.9,24,  11.1, 999.9,   69.8*,  51.8*, 0.00I,999.9, 100000,
859212,99999, 20180215,   60.1,24,   56.7,24, 9999.9, 0, 9999.9, 0,   5.0,24,   4.0,24,  11.1, 999.9,   64.4*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20180216,   60.2,24,   56.5,24, 9999.9, 0, 9999.9, 0,   4.8,23,   4.5,24,  11.1, 999.9,   66.2*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20180217,   60.2,24,   57.2,24, 9999.9, 0, 9999.9, 0,   5.0,24,   5.9,24,  17.1, 999.9,   64.4*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20180218,   61.8,24,   57.3,24, 9999.9, 0, 9999.9, 0,   4.9,15,   5.0,24,  12.0, 999.9,   71.6*,  51.8*, 0.00I,999.9, 100000,
859212,99999, 20180219,   64.1,24,   59.0,24, 9999.9, 0, 9999.9, 0,   3.2,18,   4.8,24,  13.0, 999.9,   69.8*,  59.0*, 0.00I,999.9, 100000,
859212,99999, 20180220,   62.9,24,   55.6,24, 9999.9, 0, 9999.9, 0,   6.2, 9,   5.2,24,  12.0, 999.9,   75.2*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180221,   62.9,24,   58.5,24, 9999.9, 0, 9999.9, 0,   2.6,14,   4.9,24,  14.0, 999.9,   68.0*,  57.2*, 0.00I,999.9, 100000,
859212,99999, 20180222,   61.7,24,   56.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.0,24,  13.0, 999.9,   68.0*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180223,   61.3,23,   57.4,23, 9999.9, 0, 9999.9, 0,   4.8, 9,   4.1,23,   9.9, 999.9,   68.0*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180224,   62.5,24,   57.6,24, 9999.9, 0, 9999.9, 0,   5.6,24,   4.0,24,  11.1, 999.9,   68.0*,  59.0*, 0.00I,999.9, 000000,
859212,99999, 20180225,   59.6,24,   54.3,24, 9999.9, 0, 9999.9, 0,   6.2,10,   4.2,24,  13.0, 999.9,   68.0*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180226,   58.2,24,   54.2,24, 9999.9, 0, 9999.9, 0,   5.7,14,   4.2,24,  12.0, 999.9,   64.4*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20180227,   62.4,20,   57.1,20, 9999.9, 0, 9999.9, 0,   5.8,20,   4.8,20,  12.0, 999.9,   68.0*,  59.0*, 0.00I,999.9, 000000,
859212,99999, 20180228,   62.4,24,   56.9,24, 9999.9, 0, 9999.9, 0,   6.2,22,   3.9,24,   9.9, 999.9,   68.0*,  60.8*, 0.00I,999.9, 000000,
859212,99999, 20180301,   59.2,24,   55.4,24, 9999.9, 0, 9999.9, 0,   4.4,13,   3.3,24,   9.9, 999.9,   69.8*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180302,   61.6,24,   56.6,24, 9999.9, 0, 9999.9, 0,   5.6,23,   3.9,24,   9.9, 999.9,   68.0*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20180303,   60.3,24,   54.7,24, 9999.9, 0, 9999.9, 0,   6.2,15,   3.4,24,  12.0, 999.9,   69.8*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20180304,   61.8,24,   53.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.7,24,  13.0, 999.9,   77.0*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20180305,   60.4,24,   54.0,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.3,24,  13.0, 999.9,   69.8*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20180306,   58.0,24,   53.2,24, 9999.9, 0, 9999.9, 0,   5.5,14,   6.3,24,  15.9, 999.9,   66.2*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20180307,   60.9,24,   56.0,24, 9999.9, 0, 9999.9, 0,   5.5,22,   4.4,24,   9.9, 999.9,   68.0*,  57.2*,99.99 ,999.9, 110000,
859212,99999, 20180308,   60.8,24,   55.3,24, 9999.9, 0, 9999.9, 0,   5.7,15,   3.9,24,   9.9, 999.9,   68.0*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180309,   60.3,24,   54.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.5,24,  14.0, 999.9,   69.8*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20180310,   65.3,24,   56.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.7,24,  14.0, 999.9,   80.6*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20180311,   68.0,24,   52.0,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.0,24,  15.9, 999.9,   87.8*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20180312,   68.8,22,   53.2,22, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.4,22,  15.9, 999.9,   84.2*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180313,   62.8,24,   52.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.1,24,  13.0, 999.9,   69.8*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20180314,   59.5,23,   46.9,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   6.1,22,  13.0, 999.9,   77.0*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20180315,   60.5,21,   50.7,21, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.2,21,  13.0, 999.9,   71.6*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20180316,   56.5,24,   49.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.1,24,  11.1, 999.9,   69.8*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20180317,   58.3,23,   52.0,23, 9999.9, 0, 9999.9, 0,   5.6, 4,   4.0,23,  13.0, 999.9,   69.8*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20180318,   65.7,24,   54.7,24, 9999.9, 0, 9999.9, 0,   6.2,11,   4.7,24,  14.0, 999.9,   80.6*,  55.4*,99.99 ,999.9, 010000,
859212,99999, 20180319,   59.1,24,   50.0,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.2,24,   9.9, 999.9,   69.8*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20180320,   56.0,24,   49.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.1,24,  11.1, 999.9,   66.2*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20180321,   55.3,21,   51.1,21, 9999.9, 0, 9999.9, 0,   3.3,13,   4.2,21,  13.0, 999.9,   64.4*,  48.2*, 0.00I,999.9, 100000,
859212,99999, 20180322,   58.3,23,   50.5,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.8,23,  12.0, 999.9,   73.4*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20180323,   61.9,23,   53.5,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.1,23,  15.0, 999.9,   75.2*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180324,   66.6,23,   53.4,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.8,23,   9.9, 999.9,   84.2*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180325,   63.6,24,   50.6,24, 9999.9, 0, 9999.9, 0,   6.2,10,   5.5,24,  12.0, 999.9,   73.4*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20180326,   56.5,23,   50.6,23, 9999.9, 0, 9999.9, 0,   4.9, 7,   4.5,23,   8.9, 999.9,   66.2*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20180327,   55.8,24,   50.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.9,24,  13.0, 999.9,   66.2*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20180328,   55.1,22,   51.8,22, 9999.9, 0, 9999.9, 0,   2.0, 7,   3.9,22,  11.1, 999.9,   60.8*,  48.2*, 0.00I,999.9, 100000,
859212,99999, 20180329,   57.5,16,   51.7,16, 9999.9, 0, 9999.9, 0,   3.3, 9,   5.4,16,  13.0, 999.9,   68.0*,  48.2*, 0.00I,999.9, 100000,
859212,99999, 20180330,   63.1,23,   53.8,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.6,23,  12.0, 999.9,   84.2*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20180331,   55.9,24,   52.0,24, 9999.9, 0, 9999.9, 0,   1.4,15,   4.6,24,   8.9, 999.9,   68.0*,  51.8*, 0.00I,999.9, 100000,
859212,99999, 20180401,   54.3,24,   51.4,24, 9999.9, 0, 9999.9, 0,   3.8,24,   3.8,24,   9.9, 999.9,   60.8*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20180402,   55.5,24,   52.6,24, 9999.9, 0, 9999.9, 0,   3.4,24,   2.4,24,   7.0, 999.9,   59.0*,  53.6*,99.99 ,999.9, 010000,
859212,99999, 20180403,   60.3,24,   53.7,24, 9999.9, 0, 9999.9, 0,   5.8,16,   3.5,24,   9.9, 999.9,   68.0*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20180404,   54.3,24,   50.3,24, 9999.9, 0, 9999.9, 0,   2.5,19,   2.7,24,   9.9, 999.9,   62.6*,  48.2*,99.99 ,999.9, 110000,
859212,99999, 20180405,   56.4,24,   52.3,24, 9999.9, 0, 9999.9, 0,   1.8,19,   3.4,24,  12.0, 999.9,   66.2*,  51.8*, 0.00I,999.9, 100000,
859212,99999, 20180406,   57.2,24,   52.5,24, 9999.9, 0, 9999.9, 0,   6.1,19,   4.8,24,  11.1, 999.9,   62.6*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20180407,   59.5,23,   53.6,23, 9999.9, 0, 9999.9, 0,   5.6,17,   4.3,23,  11.1, 999.9,   66.2*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20180408,   54.6,24,   49.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.7,24,  11.1, 999.9,   64.4*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20180409,   55.3,24,   50.7,24, 9999.9, 0, 9999.9, 0,   5.0,18,   3.4,24,  11.1, 999.9,   64.4*,  48.2*,99.99 ,999.9, 010000,
859212,99999, 20180410,   56.5,23,   50.9,23, 9999.9, 0, 9999.9, 0,   6.2,10,   3.1,23,   9.9, 999.9,   68.0*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20180411,   60.5,14,   55.9,14, 9999.9, 0, 9999.9, 0,   6.2,14,   2.6,14,   8.9, 999.9,   68.0*,  57.2*, 0.00I,999.9, 000000,
859212,99999, 20180412,   59.4,23,   51.5,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.7,23,  11.1, 999.9,   69.8*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20180413,   56.5,23,   49.2,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.9,23,   8.9, 999.9,   66.2*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20180414,   54.3,24,   48.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.7,24,   9.9, 999.9,   64.4*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20180415,   53.0,23,   49.8,23, 9999.9, 0, 9999.9, 0,   3.1,15,   3.6,23,   8.9, 999.9,   60.8*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20180416,   57.0,23,   51.6,23, 9999.9, 0, 9999.9, 0,   4.3,23,   3.5,23,  11.1, 999.9,   68.0*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20180417,   60.0,24,   53.7,24, 9999.9, 0, 9999.9, 0,   6.2,12,   4.3,24,  13.0, 999.9,   73.4*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20180418,   55.3,24,   49.5,24, 9999.9, 0, 9999.9, 0,   5.8,15,   4.7,24,  11.1, 999.9,   64.4*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20180419,   56.3,23,   49.4,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.7,23,  11.1, 999.9,   68.0*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20180420,   53.1,23,   49.8,23, 9999.9, 0, 9999.9, 0,   1.6,11,   3.2,23,   9.9, 999.9,   60.8*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20180421,   54.4,24,   50.5,24, 9999.9, 0, 9999.9, 0,   3.4, 4,   4.6,24,  13.0, 999.9,   62.6*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20180422,   56.8,23,   51.1,23, 9999.9, 0, 9999.9, 0,   1.1,14,   3.4,23,   8.0, 999.9,   71.6*,  50.0*, 0.00I,999.9, 100000,
859212,99999, 20180423,   56.2,24,   51.1,24, 9999.9, 0, 9999.9, 0,   6.1,12,   3.1,24,   9.9, 999.9,   64.4*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20180424,   54.5,21,   49.7,21, 9999.9, 0, 9999.9, 0,   5.3,12,   3.7,21,   9.9, 999.9,   62.6*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20180425,   53.8,22,   48.0,22, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.5,22,  12.0, 999.9,   66.2*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20180426,   56.9,24,   49.0,24, 9999.9, 0, 9999.9, 0,   4.6, 9,   3.2,24,   8.9, 999.9,   73.4*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20180427,   60.6,21,   50.8,21, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.0,21,   9.9, 999.9,   73.4*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20180428,   55.8,18,   50.3,18, 9999.9, 0, 9999.9, 0,   6.2,11,   3.1,18,   9.9, 999.9,   64.4*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20180429,   53.8,24,   50.1,24, 9999.9, 0, 9999.9, 0,   5.4,22,   1.6,24,   6.0, 999.9,   57.2*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20180430,   51.4,24,   47.1,24, 9999.9, 0, 9999.9, 0,   6.1,18,   2.3,24,   8.9, 999.9,   59.0*,  44.6*, 0.00I,999.9, 000000,
